,InsiderID,NodeCount,EdgeCount,outlierscore,LOFScore
85,90311,5,10,0.484627311,-1
86,90310,2,1,0.013247896,-1
87,73926,3,2,0.270895239,-1
88,73932,2,1,0.013247896,-1
89,82127,2,1,0.013247896,-1
90,73937,10,41,0.148704659,-0.939754857
91,98519,3,2,0.270895239,-1
92,98518,2,1,0.013247896,-1
93,98521,9,36,0.722213721,-1
94,82136,2,1,0.013247896,-1
95,82138,2,1,0.013247896,-1
96,73948,3,2,0.270895239,-1
97,82140,2,1,0.013247896,-1
98,98526,2,1,0.013247896,-1
99,73959,8,20,0.94794229,-1.029279636
100,73961,9,23,1.444054811,-1.005576868
101,73962,5,10,0.484627311,-1
102,90348,3,3,0.163469871,-1
103,73964,9,23,1.444054811,-1.005576868
104,73971,7,21,0.658629463,-1
105,98547,5,10,0.484627311,-1
106,82164,7,13,1.11907167,-1.044483732
107,114935,3,3,0.163469871,-1
108,106744,2,1,0.013247896,-1
109,73979,2,1,0.013247896,-1
110,73981,6,15,0.587896186,-1
111,73984,5,7,0.466108507,-1
112,98562,2,1,0.013247896,-1
113,73991,2,1,0.013247896,-1
114,73993,2,1,0.013247896,-1
115,90379,9,36,0.722213721,-1
116,90381,2,1,0.013247896,-1
117,82191,3,3,0.163469871,-1
118,82192,4,6,0.342847337,-1
119,82197,3,3,0.163469871,-1
120,74015,2,1,0.013247896,-1
121,90398,2,1,0.013247896,-1
122,74018,4,6,0.342847337,-1
123,82213,5,7,0.466108507,-1
124,90404,3,3,0.163469871,-1
125,74025,8,28,0.702236748,-1
126,82217,3,3,0.163469871,-1
127,106795,4,5,0.023614358,-1
128,82218,4,5,0.023614358,-1
129,74028,5,6,0.753796673,-1
130,82225,7,21,0.658629463,-1
131,90427,5,7,0.466108507,-1
132,106813,2,1,0.013247896,-1
133,82236,4,6,0.342847337,-1
134,74047,2,1,0.013247896,-1
135,82243,5,10,0.484627311,-1
136,98626,5,10,0.484627311,-1
137,90436,2,1,0.013247896,-1
138,74058,2,1,0.013247896,-1
139,90445,2,1,0.013247896,-1
140,98636,2,1,0.013247896,-1
141,90447,6,15,0.587896186,-1
142,82255,2,1,0.013247896,-1
143,90453,7,19,0.249968388,-1
144,90455,7,19,0.249968388,-1
145,90456,6,15,0.587896186,-1
146,90461,3,3,0.163469871,-1
147,90463,3,3,0.163469871,-1
148,98661,6,15,0.587896186,-1
149,90473,6,15,0.587896186,-1
150,90472,7,19,0.249968388,-1
151,106856,2,1,0.013247896,-1
152,74091,2,1,0.013247896,-1
153,90475,4,6,0.342847337,-1
154,82283,3,3,0.163469871,-1
155,74090,2,1,0.013247896,-1
156,90474,2,1,0.013247896,-1
157,106861,2,1,0.013247896,-1
158,90476,4,6,0.342847337,-1
159,74092,6,8,1.225754612,-1
160,82284,7,21,0.658629463,-1
161,90480,2,1,0.013247896,-1
162,98677,4,6,0.342847337,-1
163,98676,2,1,0.013247896,-1
164,106871,2,1,0.013247896,-1
165,82297,3,3,0.163469871,-1
166,106883,2,1,0.013247896,-1
167,82309,2,1,0.013247896,-1
168,74116,2,1,0.013247896,-1
169,98692,6,15,0.587896186,-1
170,106888,2,1,0.013247896,-1
171,82315,3,3,0.163469871,-1
172,90509,4,6,0.342847337,-1
173,82316,2,1,0.013247896,-1
174,98703,2,1,0.013247896,-1
175,82320,3,3,0.163469871,-1
176,115093,3,3,0.163469871,-1
177,90519,5,10,0.484627311,-1
178,74135,3,3,0.163469871,-1
179,82331,3,3,0.163469871,-1
180,82330,4,5,0.023614358,-1
181,90524,2,1,0.013247896,-1
182,74145,9,27,0.979656443,-1.306663995
183,82336,3,3,0.163469871,-1
184,115109,2,1,0.013247896,-1
185,74148,3,3,0.163469871,-1
186,82340,4,6,0.342847337,-1
187,98735,3,3,0.163469871,-1
188,106933,2,1,0.013247896,-1
189,98743,5,8,0.165853649,-1
190,90554,3,3,0.163469871,-1
191,82366,3,3,0.163469871,-1
192,74176,3,2,0.270895239,-1
193,90560,4,4,0.39540302,-1
194,82375,3,2,0.270895239,-1
195,74182,2,1,0.013247896,-1
196,115145,2,1,0.013247896,-1
197,90576,2,1,0.013247896,-1
198,74197,3,3,0.163469871,-1
199,74199,4,6,0.342847337,-1
200,90593,2,1,0.013247896,-1
201,82407,3,3,0.163469871,-1
202,98794,4,6,0.342847337,-1
203,74221,2,1,0.013247896,-1
204,90605,3,3,0.163469871,-1
205,82414,2,1,0.013247896,-1
206,90612,4,4,0.39540302,-1
207,115195,2,1,0.013247896,-1
208,115194,2,1,0.013247896,-1
209,74234,3,3,0.163469871,-1
210,82429,3,3,0.163469871,-1
211,98812,3,2,0.270895239,-1
212,82428,2,1,0.013247896,-1
213,74241,3,2,0.270895239,-1
214,74257,2,1,0.013247896,-1
215,82448,2,1,0.013247896,-1
216,74258,9,30,0.590992714,-1
217,98839,2,1,0.013247896,-1
218,107030,3,2,0.270895239,-1
219,74264,13,60,1.537553129,-1
220,74276,2,1,0.013247896,-1
221,90663,2,1,0.013247896,-1
222,82477,2,1,0.013247896,-1
223,90671,2,1,0.013247896,-1
224,82481,5,10,0.484627311,-1
225,98865,2,1,0.013247896,-1
226,90672,2,1,0.013247896,-1
227,74290,5,8,0.165853649,-1
228,74293,4,6,0.342847337,-1
229,90676,4,6,0.342847337,-1
230,74295,2,1,0.013247896,-1
231,90681,4,6,0.342847337,-1
232,74297,2,1,0.013247896,-1
233,82489,2,1,0.013247896,-1
234,74301,7,13,1.11907167,-1.044483732
235,74303,3,3,0.163469871,-1
236,74302,7,15,0.766401225,-56057448.2
237,74304,2,1,0.013247896,-1
238,82499,3,3,0.163469871,-1
239,74307,2,1,0.013247896,-1
240,74310,4,6,0.342847337,-1
241,90697,2,1,0.013247896,-1
242,74314,8,24,0.266339252,-1
243,74317,3,2,0.270895239,-1
244,107084,3,2,0.270895239,-1
245,90702,2,1,0.013247896,-1
246,107086,2,1,0.013247896,-1
247,90707,2,1,0.013247896,-1
248,90712,2,1,0.013247896,-1
249,90717,3,3,0.163469871,-1
250,74332,4,5,0.023614358,-1
251,74335,2,1,0.013247896,-1
252,90720,3,3,0.163469871,-1
253,115301,2,1,0.013247896,-1
254,74340,11,41,1.334338249,-1.595693983
255,98920,2,1,0.013247896,-1
256,90731,6,15,0.587896186,-1
257,98923,8,24,0.266339252,-1
258,90732,6,15,0.587896186,-1
259,82547,2,1,0.013247896,-1
260,74354,3,3,0.163469871,-1
261,90741,3,3,0.163469871,-1
262,90743,3,3,0.163469871,-1
263,90742,3,3,0.163469871,-1
264,90745,3,3,0.163469871,-1
265,82556,4,6,0.342847337,-1
266,82558,4,6,0.342847337,-1
267,82561,4,6,0.342847337,-1
268,74369,2,1,0.013247896,-1
269,74370,2,1,0.013247896,-1
270,107140,3,3,0.163469871,-1
271,74372,2,1,0.013247896,-1
272,82577,6,15,0.587896186,-1
273,74385,2,1,0.013247896,-1
274,115347,3,3,0.163469871,-1
275,82578,2,1,0.013247896,-1
276,90774,3,3,0.163469871,-1
277,107163,3,3,0.163469871,-1
278,82588,3,2,0.270895239,-1
279,90780,2,1,0.013247896,-1
280,107167,4,5,0.023614358,-1
281,82592,3,2,0.270895239,-1
282,74403,2,1,0.013247896,-1
283,98981,6,12,0.277798624,-1
284,90789,2,1,0.013247896,-1
285,82597,2,1,0.013247896,-1
286,82596,2,1,0.013247896,-1
287,90791,2,1,0.013247896,-1
288,98984,5,10,0.484627311,-1
289,90792,2,1,0.013247896,-1
290,74413,2,1,0.013247896,-1
291,115374,2,1,0.013247896,-1
292,98993,5,10,0.484627311,-1
293,98992,11,48,0.704030473,-1
294,98994,5,10,0.484627311,-1
295,90805,2,1,0.013247896,-1
296,82619,3,3,0.163469871,-1
297,74426,2,1,0.013247896,-1
298,74430,3,2,0.270895239,-1
299,74433,4,6,0.342847337,-1
300,99012,2,1,0.013247896,-1
301,99014,3,2,0.270895239,-1
302,90826,2,1,0.013247896,-1
303,82637,4,6,0.342847337,-1
304,82639,4,6,0.342847337,-1
305,115406,2,1,0.013247896,-1
306,82638,4,6,0.342847337,-1
307,82641,2,1,0.013247896,-1
308,82640,4,6,0.342847337,-1
309,115411,3,3,0.163469871,-1
310,82642,2,1,0.013247896,-1
311,115413,3,3,0.163469871,-1
312,99031,2,1,0.013247896,-1
313,90839,2,1,0.013247896,-1
314,82646,2,1,0.013247896,-1
315,99035,2,1,0.013247896,-1
316,90847,3,3,0.163469871,-1
317,82654,4,6,0.342847337,-1
318,99041,6,15,0.587896186,-1
319,107233,2,1,0.013247896,-1
320,99040,2,1,0.013247896,-1
321,115424,2,1,0.013247896,-1
322,107234,3,2,0.270895239,-1
323,99045,3,3,0.163469871,-1
324,99047,3,2,0.270895239,-1
325,107240,2,1,0.013247896,-1
326,90859,5,8,0.165853649,-1
327,82668,2,1,0.013247896,-1
328,90860,2,1,0.013247896,-1
329,74480,5,10,0.484627311,-1
330,90867,7,21,0.658629463,-1
331,90866,3,2,0.270895239,-1
332,82680,2,1,0.013247896,-1
333,115453,2,1,0.013247896,-1
334,74495,3,3,0.163469871,-1
335,74494,2,1,0.013247896,-1
336,115454,2,1,0.013247896,-1
337,99074,2,1,0.013247896,-1
338,99077,2,1,0.013247896,-1
339,74502,5,9,0.207095434,-1
340,99085,2,1,0.013247896,-1
341,99084,5,10,0.484627311,-1
342,82702,2,1,0.013247896,-1
343,90894,8,26,0.356804245,-1
344,82704,2,1,0.013247896,-1
345,90900,13,61,1.478912164,-1
346,90905,4,4,0.39540302,-1
347,74529,3,3,0.163469871,-1
348,90914,2,1,0.013247896,-1
349,90916,3,3,0.163469871,-1
350,74545,2,1,0.013247896,-1
351,74544,2,1,0.013247896,-1
352,90935,2,1,0.013247896,-1
353,90940,6,14,0.369648741,-1
354,74556,17,70,3.700076559,-1.84305189
355,82750,2,1,0.013247896,-1
356,74558,2,1,0.013247896,-1
357,99141,2,1,0.013247896,-1
358,74567,2,1,0.013247896,-1
359,74569,2,1,0.013247896,-1
360,82765,3,2,0.270895239,-1
361,74573,2,1,0.013247896,-1
362,107343,6,9,0.972929843,-1
363,74574,2,1,0.013247896,-1
364,107342,6,15,0.587896186,-1
365,90961,3,3,0.163469871,-1
366,74576,4,6,0.342847337,-1
367,74579,4,6,0.342847337,-1
368,74581,3,3,0.163469871,-1
369,74580,2,1,0.013247896,-1
370,107353,7,21,0.658629463,-1
371,82779,2,1,0.013247896,-1
372,74589,3,3,0.163469871,-1
373,99165,2,1,0.013247896,-1
374,74590,4,6,0.342847337,-1
375,115553,2,1,0.013247896,-1
376,115552,2,1,0.013247896,-1
377,82784,4,4,0.39540302,-1
378,82787,3,3,0.163469871,-1
379,74594,4,3,0.817345077,-1
380,99173,2,1,0.013247896,-1
381,82795,3,3,0.163469871,-1
382,74614,2,1,0.013247896,-1
383,115576,2,1,0.013247896,-1
384,82811,2,1,0.013247896,-1
385,99195,4,6,0.342847337,-1
386,82815,3,3,0.163469871,-1
387,74622,2,1,0.013247896,-1
388,82818,3,3,0.163469871,-1
389,74632,2,1,0.013247896,-1
390,82827,3,3,0.163469871,-1
391,99212,2,1,0.013247896,-1
392,82830,2,1,0.013247896,-1
393,74643,6,9,0.972929843,-1
394,74645,3,3,0.163469871,-1
395,107414,8,16,1.537688595,-1.156599743
396,74646,6,9,0.972929843,-1
397,74648,2,1,0.013247896,-1
398,99224,4,5,0.023614358,-1
399,99233,6,8,1.225754612,-1
400,107427,2,1,0.013247896,-1
401,99235,7,21,0.658629463,-1
402,74658,2,1,0.013247896,-1
403,82853,2,1,0.013247896,-1
404,91047,3,3,0.163469871,-1
405,74662,3,3,0.163469871,-1
406,91051,5,9,0.207095434,-1
407,82858,3,3,0.163469871,-1
408,74668,10,33,1.221151204,-1.036877285
409,74671,10,33,1.221151204,-1.036877285
410,74670,2,1,0.013247896,-1
411,99246,3,3,0.163469871,-1
412,74673,6,15,0.587896186,-1
413,99249,13,60,1.537553129,-1
414,99250,13,60,1.537553129,-1
415,74677,2,1,0.013247896,-1
416,91063,4,6,0.342847337,-1
417,99254,2,1,0.013247896,-1
418,82872,2,1,0.013247896,-1
419,91064,5,9,0.207095434,-1
420,99259,2,1,0.013247896,-1
421,91066,3,3,0.163469871,-1
422,82879,2,1,0.013247896,-1
423,74695,2,1,0.013247896,-1
424,82886,6,15,0.587896186,-1
425,74694,2,1,0.013247896,-1
426,74697,2,1,0.013247896,-1
427,99272,4,5,0.023614358,-1
428,99277,6,15,0.587896186,-1
429,74700,2,1,0.013247896,-1
430,99276,2,1,0.013247896,-1
431,82898,8,26,0.356804245,-1
432,74710,2,1,0.013247896,-1
433,91097,6,14,0.369648741,-1
434,82906,2,1,0.013247896,-1
435,99290,2,1,0.013247896,-1
436,91101,4,6,0.342847337,-1
437,91102,4,6,0.342847337,-1
438,82913,6,15,0.587896186,-1
439,99296,4,3,0.817345077,-1
440,91107,4,6,0.342847337,-1
441,91109,4,6,0.342847337,-1
442,99300,2,1,0.013247896,-1
443,82919,7,16,0.585931246,-1
444,82921,6,15,0.587896186,-1
445,107497,4,4,0.39540302,-1
446,107496,2,1,0.013247896,-1
447,99307,10,45,0.719952258,-1
448,82922,6,15,0.587896186,-1
449,74733,3,2,0.270895239,-1
450,82924,6,15,0.587896186,-1
451,74732,10,33,1.221151204,-1.036877285
452,82927,6,15,0.587896186,-1
453,82928,2,1,0.013247896,-1
454,74739,4,6,0.342847337,-1
455,82930,5,9,0.207095434,-1
456,82934,2,1,0.013247896,-1
457,82937,2,1,0.013247896,-1
458,99321,5,9,0.207095434,-1
459,82938,2,1,0.013247896,-1
460,74749,2,1,0.013247896,-1
461,91132,2,1,0.013247896,-1
462,82942,8,27,0.548284387,-1
463,91137,4,6,0.342847337,-1
464,82947,2,1,0.013247896,-1
465,99331,2,1,0.013247896,-1
466,91143,2,1,0.013247896,-1
467,74761,2,1,0.013247896,-1
468,91147,9,11,3.996957079,-1.451416312
469,82954,5,8,0.165853649,-1
470,82958,6,15,0.587896186,-1
471,82961,2,1,0.013247896,-1
472,82960,3,2,0.270895239,-1
473,99344,2,1,0.013247896,-1
474,99347,2,1,0.013247896,-1
475,99348,2,1,0.013247896,-1
476,115735,2,1,0.013247896,-1
477,99358,2,1,0.013247896,-1
478,82977,2,1,0.013247896,-1
479,107557,4,6,0.342847337,-1
480,107558,4,6,0.342847337,-1
481,82995,2,1,0.013247896,-1
482,91188,2,1,0.013247896,-1
483,99384,3,2,0.270895239,-1
484,83000,3,3,0.163469871,-1
485,91192,4,6,0.342847337,-1
486,99386,2,1,0.013247896,-1
487,83002,4,6,0.342847337,-1
488,83004,4,6,0.342847337,-1
489,83007,2,1,0.013247896,-1
490,83008,4,6,0.342847337,-1
491,91203,11,48,0.704030473,-1
492,91215,2,1,0.013247896,-1
493,99408,2,1,0.013247896,-1
494,74834,3,3,0.163469871,-1
495,83031,2,1,0.013247896,-1
496,91224,2,1,0.013247896,-1
497,115805,2,1,0.013247896,-1
498,83036,4,6,0.342847337,-1
499,107612,4,6,0.342847337,-1
500,83039,2,1,0.013247896,-1
501,83038,4,4,0.39540302,-1
502,74846,3,2,0.270895239,-1
503,115806,2,1,0.013247896,-1
504,99425,2,1,0.013247896,-1
505,74850,2,1,0.013247896,-1
506,74853,2,1,0.013247896,-1
507,74857,4,5,0.023614358,-1
508,99434,6,15,0.587896186,-1
509,91244,4,6,0.342847337,-1
510,91250,2,1,0.013247896,-1
511,83061,9,36,0.722213721,-1
512,83063,2,1,0.013247896,-1
513,99448,6,11,0.524709562,-1
514,83066,2,1,0.013247896,-1
515,83072,4,6,0.342847337,-1
516,91264,8,24,0.266339252,-1
517,74882,2,1,0.013247896,-1
518,83074,2,1,0.013247896,-1
519,107653,4,3,0.817345077,-1
520,107657,2,1,0.013247896,-1
521,74891,2,1,0.013247896,-1
522,74890,2,1,0.013247896,-1
523,74893,2,1,0.013247896,-1
524,74894,5,7,0.466108507,-1
525,107665,2,1,0.013247896,-1
526,83093,4,6,0.342847337,-1
527,99491,2,1,0.013247896,-1
528,74917,2,1,0.013247896,-1
529,74916,5,10,0.484627311,-1
530,74927,5,10,0.484627311,-1
531,83119,4,3,0.817345077,-1
532,83118,4,6,0.342847337,-1
533,91315,2,1,0.013247896,-1
534,83126,2,1,0.013247896,-1
535,83128,3,2,0.270895239,-1
536,91323,2,1,0.013247896,-1
537,83133,4,4,0.39540302,-1
538,74941,2,1,0.013247896,-1
539,74945,5,10,0.484627311,-1
540,115905,2,1,0.013247896,-1
541,74947,7,16,0.585931246,-1
542,74948,5,10,0.484627311,-1
543,107716,3,2,0.270895239,-1
544,83143,3,2,0.270895239,-1
545,83145,4,6,0.342847337,-1
546,83147,3,2,0.270895239,-1
547,74955,2,1,0.013247896,-1
548,74958,2,1,0.013247896,-1
549,83153,7,21,0.658629463,-1
550,74961,2,1,0.013247896,-1
551,83152,8,25,0.076177062,-1
552,99536,3,3,0.163469871,-1
553,83154,9,26,1.094929565,-1.374637601
554,83157,3,3,0.163469871,-1
555,107735,3,3,0.163469871,-1
556,74966,3,2,0.270895239,-1
557,83158,2,1,0.013247896,-1
558,83161,5,10,0.484627311,-1
559,83160,2,1,0.013247896,-1
560,74971,7,21,0.658629463,-1
561,74970,2,1,0.013247896,-1
562,107741,3,3,0.163469871,-1
563,74972,6,11,0.524709562,-1
564,83164,2,1,0.013247896,-1
565,74975,2,1,0.013247896,-1
566,107742,3,3,0.163469871,-1
567,74974,2,1,0.013247896,-1
568,99553,3,3,0.163469871,-1
569,99565,3,3,0.163469871,-1
570,83187,2,1,0.013247896,-1
571,107767,3,2,0.270895239,-1
572,83190,2,1,0.013247896,-1
573,75001,3,3,0.163469871,-1
574,75005,8,24,0.266339252,-1
575,99580,5,7,0.466108507,-1
576,75004,2,1,0.013247896,-1
577,99583,3,2,0.270895239,-1
578,75008,13,55,1.834478582,-1.459089868
579,75020,3,3,0.163469871,-1
580,91408,2,1,0.013247896,-1
581,75036,3,3,0.163469871,-1
582,83230,5,8,0.165853649,-1
583,75038,3,3,0.163469871,-1
584,75040,3,3,0.163469871,-1
585,107808,4,5,0.023614358,-1
586,107811,3,3,0.163469871,-1
587,75042,8,28,0.702236748,-1
588,75052,5,10,0.484627311,-1
589,75054,2,1,0.013247896,-1
590,83258,6,15,0.587896186,-1
591,75069,2,1,0.013247896,-1
592,99646,4,4,0.39540302,-1
593,75074,4,5,0.023614358,-1
594,83273,4,6,0.342847337,-1
595,91464,2,1,0.013247896,-1
596,75080,4,6,0.342847337,-1
597,83281,2,1,0.013247896,-1
598,75095,8,21,0.805886338,-121220317.5
599,75097,8,21,0.805886338,-121220317.5
600,91483,3,3,0.163469871,-1
601,99674,5,5,1.091720978,-1
602,83295,2,1,0.013247896,-1
603,91489,2,1,0.013247896,-1
604,107881,3,3,0.163469871,-1
605,99691,2,1,0.013247896,-1
606,91499,2,1,0.013247896,-1
607,99693,2,1,0.013247896,-1
608,107884,8,28,0.702236748,-1
609,91502,2,1,0.013247896,-1
610,91504,2,1,0.013247896,-1
611,75123,2,1,0.013247896,-1
612,83315,4,6,0.342847337,-1
613,83317,7,16,0.585931246,-1
614,91508,2,1,0.013247896,-1
615,75127,7,21,0.658629463,-1
616,107895,2,1,0.013247896,-1
617,75126,2,1,0.013247896,-1
618,75128,2,1,0.013247896,-1
619,99704,3,3,0.163469871,-1
620,91514,7,17,0.380627682,-99294335.9
621,75139,2,1,0.013247896,-1
622,83334,7,21,0.658629463,-1
623,107910,3,3,0.163469871,-1
624,116105,2,1,0.013247896,-1
625,99722,2,1,0.013247896,-1
626,83338,4,6,0.342847337,-1
627,91535,9,31,0.419220285,-137882845.9
628,83342,2,1,0.013247896,-1
629,99729,4,6,0.342847337,-1
630,99734,3,3,0.163469871,-1
631,75162,7,21,0.658629463,-1
632,75164,7,21,0.658629463,-1
633,83363,4,5,0.023614358,-1
634,75172,3,3,0.163469871,-1
635,91559,2,1,0.013247896,-1
636,83369,6,15,0.587896186,-1
637,99755,2,1,0.013247896,-1
638,99754,4,6,0.342847337,-1
639,91569,2,1,0.013247896,-1
640,75189,3,2,0.270895239,-1
641,107956,2,1,0.013247896,-1
642,91586,2,1,0.013247896,-1
643,83400,5,10,0.484627311,-1
644,99795,2,1,0.013247896,-1
645,99801,3,3,0.163469871,-1
646,107997,6,15,0.587896186,-1
647,99804,12,54,1.160872943,-1.090405868
648,99808,2,1,0.013247896,-1
649,99811,12,54,1.160872943,-1.090405868
650,99810,11,47,0.814033009,-1
651,99812,7,21,0.658629463,-1
652,83428,2,1,0.013247896,-1
653,75238,4,6,0.342847337,-1
654,83434,3,3,0.163469871,-1
655,75245,5,9,0.207095434,-1
656,83439,2,1,0.013247896,-1
657,75249,3,2,0.270895239,-1
658,83453,2,1,0.013247896,-1
659,75260,5,10,0.484627311,-1
660,75263,5,10,0.484627311,-1
661,99838,2,1,0.013247896,-1
662,75262,6,11,0.524709562,-1
663,75265,5,10,0.484627311,-1
664,75264,5,10,0.484627311,-1
665,75269,2,1,0.013247896,-1
666,75268,5,10,0.484627311,-1
667,75271,2,1,0.013247896,-1
668,91655,2,1,0.013247896,-1
669,108043,2,1,0.013247896,-1
670,91658,2,1,0.013247896,-1
671,99854,13,54,1.895963383,-1.613161463
672,91666,6,10,0.746172561,-1
673,83478,6,13,0.072951961,-1
674,83481,6,12,0.277798624,-1
675,99864,11,48,0.704030473,-1
676,99875,11,49,0.575674009,-35819371.61
677,75301,6,11,0.524709562,-1
678,99879,10,45,0.719952258,-1
679,99881,10,45,0.719952258,-1
680,99880,11,49,0.575674009,-35819371.61
681,99883,10,45,0.719952258,-1
682,99882,13,54,1.895963383,-1.613161463
683,91693,2,1,0.013247896,-1
684,75310,2,1,0.013247896,-1
685,99889,2,1,0.013247896,-1
686,75313,7,21,0.658629463,-1
687,83506,2,1,0.013247896,-1
688,75314,2,1,0.013247896,-1
689,75319,2,1,0.013247896,-1
690,75327,7,21,0.658629463,-1
691,91711,2,1,0.013247896,-1
692,75326,3,3,0.163469871,-1
693,75333,4,6,0.342847337,-1
694,83527,2,1,0.013247896,-1
695,83529,2,1,0.013247896,-1
696,91722,3,2,0.270895239,-1
697,83532,2,1,0.013247896,-1
698,91724,3,3,0.163469871,-1
699,75345,2,1,0.013247896,-1
700,83539,5,9,0.207095434,-1
701,108114,2,1,0.013247896,-1
702,91736,2,1,0.013247896,-1
703,75356,2,1,0.013247896,-1
704,99935,2,1,0.013247896,-1
705,108129,2,1,0.013247896,-1
706,83552,8,28,0.702236748,-1
707,83555,8,28,0.702236748,-1
708,108130,2,1,0.013247896,-1
709,83558,13,78,0.547785026,-1
710,116329,2,1,0.013247896,-1
711,83562,4,5,0.023614358,-1
712,83567,3,3,0.163469871,-1
713,108145,2,1,0.013247896,-1
714,83573,2,1,0.013247896,-1
715,108148,2,1,0.013247896,-1
716,91767,2,1,0.013247896,-1
717,91766,4,6,0.342847337,-1
718,83579,2,1,0.013247896,-1
719,75386,8,18,1.230353126,-1.01349542
720,75389,2,1,0.013247896,-1
721,108164,2,1,0.013247896,-1
722,75400,4,3,0.817345077,-1
723,75403,2,1,0.013247896,-1
724,75409,4,6,0.342847337,-1
725,99984,4,6,0.342847337,-1
726,91795,7,19,0.249968388,-1
727,91799,2,1,0.013247896,-1
728,116377,2,1,0.013247896,-1
729,91801,3,3,0.163469871,-1
730,116376,2,1,0.013247896,-1
731,83610,9,36,0.722213721,-1
732,99998,5,7,0.466108507,-1
733,75427,2,1,0.013247896,-1
734,75426,7,21,0.658629463,-1
735,100004,3,3,0.163469871,-1
736,75428,7,21,0.658629463,-1
737,75431,8,22,0.655103397,-1
738,75433,4,6,0.342847337,-1
739,100008,3,3,0.163469871,-1
740,75434,7,21,0.658629463,-1
741,75436,7,21,0.658629463,-1
742,75439,2,1,0.013247896,-1
743,83633,9,36,0.722213721,-1
744,91827,3,3,0.163469871,-1
745,83635,9,36,0.722213721,-1
746,83636,9,36,0.722213721,-1
747,83638,9,36,0.722213721,-1
748,83641,9,36,0.722213721,-1
749,75456,4,5,0.023614358,-1
750,91844,3,3,0.163469871,-1
751,75467,5,9,0.207095434,-1
752,83661,3,3,0.163469871,-1
753,100047,2,1,0.013247896,-1
754,83662,3,3,0.163469871,-1
755,100049,3,2,0.270895239,-1
756,108240,2,1,0.013247896,-1
757,100048,2,1,0.013247896,-1
758,75479,2,1,0.013247896,-1
759,83671,3,3,0.163469871,-1
760,83677,5,7,0.466108507,-1
761,100063,5,10,0.484627311,-1
762,75487,6,15,0.587896186,-1
763,83680,2,1,0.013247896,-1
764,75490,6,15,0.587896186,-1
765,100073,3,3,0.163469871,-1
766,75501,2,1,0.013247896,-1
767,75515,3,3,0.163469871,-1
768,75518,2,1,0.013247896,-1
769,75521,2,1,0.013247896,-1
770,108293,2,1,0.013247896,-1
771,108292,2,1,0.013247896,-1
772,100105,2,1,0.013247896,-1
773,83723,7,19,0.249968388,-1
774,83727,8,28,0.702236748,-1
775,83729,2,1,0.013247896,-1
776,83728,4,6,0.342847337,-1
777,75539,4,6,0.342847337,-1
778,83730,3,3,0.163469871,-1
779,83733,3,3,0.163469871,-1
780,75540,7,15,0.766401225,-56057448.2
781,75543,4,4,0.39540302,-1
782,83734,2,1,0.013247896,-1
783,108310,3,3,0.163469871,-1
784,75545,2,1,0.013247896,-1
785,75544,2,1,0.013247896,-1
786,91932,5,10,0.484627311,-1
787,91937,2,1,0.013247896,-1
788,75552,2,1,0.013247896,-1
789,91939,2,1,0.013247896,-1
790,75559,2,1,0.013247896,-1
791,75563,7,16,0.585931246,-1
792,75562,7,15,0.766401225,-56057448.2
793,75564,2,1,0.013247896,-1
794,100143,3,3,0.163469871,-1
795,75568,2,1,0.013247896,-1
796,75571,4,6,0.342847337,-1
797,100151,7,21,0.658629463,-1
798,83767,3,3,0.163469871,-1
799,100153,3,3,0.163469871,-1
800,83768,2,1,0.013247896,-1
801,100155,3,3,0.163469871,-1
802,75578,2,1,0.013247896,-1
803,83770,3,3,0.163469871,-1
804,75584,2,1,0.013247896,-1
805,100160,3,3,0.163469871,-1
806,83780,5,10,0.484627311,-1
807,100164,3,3,0.163469871,-1
808,83785,2,1,0.013247896,-1
809,75600,8,21,0.805886338,-121220317.5
810,83796,2,1,0.013247896,-1
811,75607,2,1,0.013247896,-1
812,91997,4,5,0.023614358,-1
813,83806,2,1,0.013247896,-1
814,75618,2,1,0.013247896,-1
815,116583,2,1,0.013247896,-1
816,108393,2,1,0.013247896,-1
817,83819,6,13,0.072951961,-1
818,108397,2,1,0.013247896,-1
819,75628,2,1,0.013247896,-1
820,75633,3,3,0.163469871,-1
821,83829,3,3,0.163469871,-1
822,75636,13,78,0.547785026,-1
823,75643,2,1,0.013247896,-1
824,92026,2,1,0.013247896,-1
825,100221,2,1,0.013247896,-1
826,83843,4,6,0.342847337,-1
827,83844,2,1,0.013247896,-1
828,75655,5,10,0.484627311,-1
829,75657,5,10,0.484627311,-1
830,83852,2,1,0.013247896,-1
831,100239,8,24,0.266339252,-1
832,83857,7,9,2.051744327,-267787159.5
833,100249,2,1,0.013247896,-1
834,75683,2,1,0.013247896,-1
835,100259,2,1,0.013247896,-1
836,75691,2,1,0.013247896,-1
837,108461,2,1,0.013247896,-1
838,75693,3,2,0.270895239,-1
839,75695,2,1,0.013247896,-1
840,100273,2,1,0.013247896,-1
841,83900,7,21,0.658629463,-1
842,92092,2,1,0.013247896,-1
843,100287,7,21,0.658629463,-1
844,75710,2,1,0.013247896,-1
845,100289,7,21,0.658629463,-1
846,75712,4,6,0.342847337,-1
847,83914,3,2,0.270895239,-1
848,83919,6,15,0.587896186,-1
849,83918,2,1,0.013247896,-1
850,92113,6,15,0.587896186,-1
851,92112,6,15,0.587896186,-1
852,92114,6,15,0.587896186,-1
